cs,species,extant,community,class
45,glossophaga_soricina,1,Community,Amphibians
45,histiotus_velatus,1,Community,Amphibians
45,holochilus_brasiliensis,1,Community,Amphibians
45,hydrochoerus_hydrochaeris,1,Community,Amphibians
45,kannabateomys_amblyonyx,1,Community,Amphibians
45,leopardus_wiedii,1,Community,Amphibians
45,lonchorhina_aurita,1,Community,Amphibians
45,glyphonycteris_sylvestris,1,Community,Amphibians
45,molossus_rufus,1,Community,Amphibians
45,molossus_molossus,1,Community,Amphibians
45,mus_musculus,1,Community,Amphibians
45,myotis_albescens,1,Community,Amphibians
45,myotis_levis,1,Community,Amphibians
45,myotis_ruber,1,Community,Amphibians
45,noctilio_albiventris,1,Community,Amphibians
45,nyctinomops_aurispinosus,1,Community,Amphibians
45,nyctinomops_laticaudatus,1,Community,Amphibians
45,oecomys_trinitatis,1,Community,Amphibians
45,oligoryzomys_flavescens,1,Community,Amphibians
45,oligoryzomys_nigripes,1,Community,Amphibians
45,peropteryx_kappleri,1,Community,Amphibians
45,peropteryx_macrotis,1,Community,Amphibians
45,platyrrhinus_lineatus,1,Community,Amphibians
45,coendou_spinosus,1,Community,Amphibians
45,sturnira_tildae,1,Community,Amphibians
45,tadarida_brasiliensis,1,Community,Amphibians
45,tamandua_tetradactyla,1,Community,Amphibians
45,tapirus_terrestris,1,Community,Amphibians
45,tapirus_terrestris,1,Community,Amphibians
45,thyroptera_tricolor,1,Community,Amphibians
45,tonatia_bidens,1,Community,Amphibians
45,trachops_cirrhosus,1,Community,Amphibians
45,vampyressa_pusilla,1,Community,Amphibians
45,mazama_gouazoubira,1,Community,Amphibians
45,alouatta_guariba,1,Community,Amphibians
45,callicebus_nigrifrons,1,Community,Amphibians
45,lutreolina_crassicaudata,1,Community,Amphibians
45,nasua_nasua,1,Community,Amphibians
45,procyon_cancrivorus,1,Community,Amphibians
45,akodon_montensis,1,Community,Amphibians
45,marmosops_paulensis,1,Community,Amphibians
45,oecomys_catherinae,1,Community,Amphibians
45,brucepattersonius_soricinus,1,Community,Amphibians
45,akodon_paranaensis,1,Community,Amphibians
45,marmosa_paraguayana,1,Community,Amphibians
45,drymoreomys_albimaculatus,1,Community,Amphibians
45,phyllomys_sulinus,1,Community,Amphibians
45,rhipidomys_itoan,1,Community,Amphibians
45,cavia_aperea,1,Community,Amphibians
45,sturnira_lilium,1,Community,Amphibians
45,monodelphis_scalops,1,Community,Amphibians
45,dendropsophus_minutus,1,Community,Amphibians
45,leptodactylus_furnarius,1,Community,Amphibians
45,adenomera_marmorata,1,Community,Amphibians
45,ololygon_hiemalis,1,Community,Amphibians
45,paratelmatobius_cardosoi,1,Community,Amphibians
45,pithecopus_rohdei,1,Community,Amphibians
45,ischnocnema_parva,1,Community,Amphibians
45,ololygon_berthae,1,Community,Amphibians
45,leptodactylus_gracilis,1,Community,Amphibians
45,adenomera_thomei,1,Community,Amphibians
45,boana_raniceps,1,Community,Amphibians
45,rhinella_crucifer,1,Community,Amphibians
45,brachycephalus_ephippium,1,Community,Amphibians
45,boana_polytaenia,1,Community,Amphibians
45,ololygon_trapicheiroi,1,Community,Amphibians
45,chiasmocleis_lacrimae,1,Community,Amphibians
45,rhinella_icterica,1,Community,Amphibians
45,crossodactylus_boulengeri,1,Community,Amphibians
45,ololygon_obtriangulata,1,Community,Amphibians
45,siphonops_hardyi,1,Community,Amphibians
45,boana_cymbalum,1,Community,Amphibians
45,leptodactylus_fuscus,1,Community,Amphibians
45,proceratophrys_boiei,1,Community,Amphibians
45,macrogenioglottus_alipioi,1,Community,Amphibians
45,ololygon_brieni,1,Community,Amphibians
45,dendropsophus_microps,1,Community,Amphibians
45,dendropsophus_seniculus,1,Community,Amphibians
45,luetkenotyphlus_brasiliensis,1,Community,Amphibians
45,thoropa_petropolitana,1,Community,Amphibians
45,hylodes_phyllodes,1,Community,Amphibians
45,eleutherodactylus_johnstonei,1,Community,Amphibians
45,cycloramphus_dubius,1,Community,Amphibians
45,scinax_fuscovarius,1,Community,Amphibians
45,dendropsophus_jimi,1,Community,Amphibians
45,physalaemus_olfersii,1,Community,Amphibians
45,odontophrynus_americanus,1,Community,Amphibians
45,elachistocleis_cesarii,1,Community,Amphibians
45,phrynomedusa_dryade,1,Community,Amphibians
45,haddadus_binotatus,1,Community,Amphibians
45,rhinella_diptycha,1,Community,Amphibians
45,physalaemus_bokermanni,1,Community,Amphibians
45,boana_faber,1,Community,Amphibians
45,dendropsophus_nanus,1,Community,Amphibians
45,phantasmarana_massarti,1,Community,Amphibians
45,cycloramphus_eleutherodactylus,1,Community,Amphibians
45,ischnocnema_gehrti,1,Community,Amphibians
45,scinax_tymbamirim,1,Community,Amphibians
45,scinax_crospedospilus,1,Community,Amphibians
45,arcovomer_passarellii,1,Community,Amphibians
45,physalaemus_cuvieri,1,Community,Amphibians
45,scinax_granulatus,1,Community,Amphibians
45,cycloramphus_acangatan,1,Community,Amphibians
45,trachycephalus_imitatrix,1,Community,Amphibians
45,aplastodiscus_arildae,1,Community,Amphibians
45,brachycephalus_hermogenesi,1,Community,Amphibians
45,physalaemus_atlanticus,1,Community,Amphibians
45,chiasmocleis_leucosticta,1,Community,Amphibians
45,siphonops_paulensis,1,Community,Amphibians
45,scinax_squalirostris,1,Community,Amphibians
45,boana_albomarginata,1,Community,Amphibians
45,physalaemus_maculiventris,1,Community,Amphibians
45,ischnocnema_hoehnei,1,Community,Amphibians
45,gastrotheca_microdiscus,1,Community,Amphibians
45,sphaenorhynchus_platycephalus,1,Community,Amphibians
45,bokermannohyla_hylax,1,Community,Amphibians
45,proceratophrys_pombali,1,Community,Amphibians
45,dendropsophus_elegans,1,Community,Amphibians
45,aplastodiscus_leucopygius,1,Community,Amphibians
45,dendropsophus_werneri,1,Community,Amphibians
45,bokermannohyla_astartea,1,Community,Amphibians
45,bokermannohyla_astartea,1,Community,Amphibians
45,phrynomedusa_appendiculata,1,Community,Amphibians
45,boana_bischoffi,1,Community,Amphibians
45,ololygon_perpusilla,1,Community,Amphibians
45,ololygon_humilis,1,Community,Amphibians
45,scinax_nasicus,1,Community,Amphibians
45,proceratophrys_melanopogon,1,Community,Amphibians
45,leptodactylus_luctator,1,Community,Amphibians
45,boana_pardalis,1,Community,Amphibians
45,ololygon_catharinae,1,Community,Amphibians
45,itapotihyla_langsdorffii,1,Community,Amphibians
45,dendrophryniscus_leucomystax,1,Community,Amphibians
45,rhinella_hoogmoedi,1,Community,Amphibians
45,ischnocnema_spanios,1,Community,Amphibians
45,thoropa_miliaris,1,Community,Amphibians
45,brachycephalus_nodoterga,1,Community,Amphibians
45,ololygon_flavoguttata,1,Community,Amphibians
45,chthonerpeton_viviparum,1,Community,Amphibians
45,ololygon_littoralis,1,Community,Amphibians
45,dendropsophus_giesleri,1,Community,Amphibians
45,dendrophryniscus_imitator,1,Community,Amphibians
45,boana_semilineata,1,Community,Amphibians
45,aplastodiscus_albosignatus,1,Community,Amphibians
45,ceratophrys_aurita,1,Community,Amphibians
45,rhinella_ornata,1,Community,Amphibians
45,ololygon_rizibilis,1,Community,Amphibians
45,fritziana_mitus,1,Community,Amphibians
45,dendrophryniscus_berthalutzae,1,Community,Amphibians
45,leptodactylus_jolyi,1,Community,Amphibians
45,physalaemus_moreirae,1,Community,Amphibians
45,leptodactylus_podicipinus,1,Community,Amphibians
45,crossodactylus_gaudichaudii,1,Community,Amphibians
45,pseudopaludicola_saltica,1,Community,Amphibians
45,ischnocnema_guentheri,1,Community,Amphibians
45,fritziana_ohausi,1,Community,Amphibians
45,phyllomedusa_burmeisteri,1,Community,Amphibians
45,ischnocnema_nigriventris,1,Community,Amphibians
45,cycloramphus_semipalmatus,1,Community,Amphibians
45,dendropsophus_berthalutzae,1,Community,Amphibians
45,siphonops_annulatus,1,Community,Amphibians
45,scinax_x-signatus,1,Community,Amphibians
45,thoropa_taophora,1,Community,Amphibians
45,vitreorana_eurygnatha,1,Community,Amphibians
45,scinax_hayii,1,Community,Amphibians
45,leptodactylus_mystacinus,1,Community,Amphibians
45,scinax_fuscomarginatus,1,Community,Amphibians
45,hylodes_asper,1,Community,Amphibians
45,boana_albopunctata,1,Community,Amphibians
45,trachycephalus_mesophaeus,1,Community,Amphibians
45,leptodactylus_flavopictus,1,Community,Amphibians
45,dendropsophus_decipiens,1,Community,Amphibians
45,hylodes_caete,1,Community,Amphibians
45,boana_prasina,1,Community,Amphibians
45,myersiella_microps,1,Community,Amphibians
45,ischnocnema_lactea,1,Community,Amphibians
45,ischnocnema_lactea,1,Community,Amphibians
45,gastrotheca_fulvorufa,1,Community,Amphibians
45,phasmahyla_cochranae,1,Community,Amphibians
45,hylodes_nasus,1,Community,Amphibians
45,aplastodiscus_perviridis,1,Community,Amphibians
45,ischnocnema_henselii,1,Community,Amphibians
45,bokermannohyla_circumdata,1,Community,Amphibians
45,leptodactylus_paranaru,1,Community,Amphibians
45,bokermannohyla_luctuosa,1,Community,Amphibians
45,adenomera_ajurauna,1,Community,Amphibians
45,vitreorana_uranoscopa,1,Community,Amphibians
45,ololygon_argyreornata,1,Community,Amphibians
46,craugastor,0,Community,Amphibians
46,crocodylus_acutus,1,Community,Amphibians
46,coniophanes_imperialis,1,Community,Amphibians
46,drymobius_chloroticus,1,Community,Amphibians
46,mastigodryas_melanolomus,1,Community,Amphibians
46,pliocercus_elapoides,1,Community,Amphibians
46,rhadinella_kinkelini,1,Community,Amphibians
46,porthidium_nasutum,1,Community,Amphibians
46,ctenosaura_similis,1,Community,Amphibians
46,ninia_espinali,1,Community,Amphibians
46,anolis_amplisquamosus,1,Community,Amphibians
46,sphaerodactylus_dunni,1,Community,Amphibians
46,aspidoscelis_deppii,1,Community,Amphibians
46,senticolis_triaspis,1,Community,Amphibians
46,anolis_rodriguezii,1,Community,Amphibians
46,anolis_biporcatus,1,Community,Amphibians
46,anolis_uniformis,1,Community,Amphibians
46,anolis_tropidonotus,1,Community,Amphibians
46,metlapilcoatlus_mexicanus,1,Community,Amphibians
46,basiliscus_vittatus,1,Community,Amphibians
46,basiliscus_vittatus,1,Community,Amphibians
46,bothrops_asper,1,Community,Amphibians
46,coniophanes_bipunctatus,1,Community,Amphibians
46,corytophanes_hernandesii,1,Community,Amphibians
46,enulius_flavitorques,1,Community,Amphibians
46,enulius_flavitorques,1,Community,Amphibians
46,imantodes_cenchoa,1,Community,Amphibians
46,lepidophyma_flavimaculatum,1,Community,Amphibians
46,leptodeira_annulata,1,Community,Amphibians
46,leptophis_mexicanus,1,Community,Amphibians
46,micrurus_nigrocinctus,1,Community,Amphibians
46,oxybelis_fulgidus,1,Community,Amphibians
46,scaphiodontophis_annulatus,1,Community,Amphibians
46,stenorrhina_degenhardtii,1,Community,Amphibians
46,tantilla_schistosa,1,Community,Amphibians
46,tretanorhinus_nigroluteus,1,Community,Amphibians
46,geophis_sartorii,1,Community,Amphibians
46,masticophis_mentovarius,1,Community,Amphibians
46,anolis_beckeri,1,Community,Amphibians
46,anolis_johnmeyeri,1,Community,Amphibians
46,anolis_ocelloscapularis,1,Community,Amphibians
46,anolis_unilobatus,1,Community,Amphibians
46,hydromorphus_concolor,1,Community,Amphibians
46,phrynonax_poecilonotus,1,Community,Amphibians
46,lampropeltis_abnorma,1,Community,Amphibians
46,caiman_crocodilus,1,Community,Amphibians
46,adelphicos_quadrivirgatum,1,Community,Amphibians
46,conophis_lineatus,1,Community,Amphibians
46,ninia_diademata,1,Community,Amphibians
46,sibon_dimidiatus,1,Community,Amphibians
46,stenorrhina_freminvillei,1,Community,Amphibians
46,iguana_iguana,1,Community,Amphibians
46,thecadactylus_rapicauda,1,Community,Amphibians
46,spilotes_pullatus,1,Community,Amphibians
46,holcosus_festivus,1,Community,Amphibians
46,holcosus_festivus,1,Community,Amphibians
46,holcosus_undulatus,1,Community,Amphibians
46,anolis_lemurinus,1,Community,Amphibians
46,anolis_capito,1,Community,Amphibians
46,bothriechis_schlegelii,1,Community,Amphibians
46,clelia_clelia,1,Community,Amphibians
46,coniophanes_fissidens,1,Community,Amphibians
46,corytophanes_cristatus,1,Community,Amphibians
46,corytophanes_cristatus,1,Community,Amphibians
46,crotalus_simus,1,Community,Amphibians
46,ficimia_publia,1,Community,Amphibians
46,laemanctus_longipes,1,Community,Amphibians
46,leptodeira_septentrionalis,1,Community,Amphibians
46,leptophis_ahaetulla,1,Community,Amphibians
46,ninia_sebae,1,Community,Amphibians
46,oxybelis_aeneus,1,Community,Amphibians
46,sceloporus_variabilis,1,Community,Amphibians
46,sibon_nebulatus,1,Community,Amphibians
46,sphaerodactylus_millepunctatus,1,Community,Amphibians
46,scincella_cherriei,1,Community,Amphibians
46,xenodon_rabdocephalus,1,Community,Amphibians
46,plestiodon_sumichrasti,1,Community,Amphibians
46,sceloporus_malachiticus,1,Community,Amphibians
46,dendrophidion_clarkii,1,Community,Amphibians
46,tantilla_taeniata,1,Community,Amphibians
46,coniophanes_piceivittis,1,Community,Amphibians
46,leptodeira_rhombifera,1,Community,Amphibians
46,omoadiphas_aurula,1,Community,Amphibians
46,epictia_ater,1,Community,Amphibians
46,amerotyphlops_stadelmani,1,Community,Amphibians
46,boa_imperator,1,Community,Amphibians
46,marisora_brachypoda,1,Community,Amphibians
46,lampropeltis_micropholis,1,Community,Amphibians
46,bauerus_dubiaquercus,1,Community,Amphibians
46,artibeus_lituratus,1,Community,Amphibians
46,bassariscus_sumichrasti,1,Community,Amphibians
46,cabassous_centralis,1,Community,Amphibians
46,carollia_subrufa,1,Community,Amphibians
46,chiroderma_villosum,1,Community,Amphibians
46,chironectes_minimus,1,Community,Amphibians
46,choeroniscus_godmani,1,Community,Amphibians
46,chrotopterus_auritus,1,Community,Amphibians
46,dasypus_novemcinctus,1,Community,Amphibians
46,neoeptesicus_furinalis,1,Community,Amphibians
46,eumops_auripendulus,1,Community,Amphibians
46,glossophaga_commissarisi,1,Community,Amphibians
46,herpailurus_yagouaroundi,1,Community,Amphibians
46,lasiurus_ega,1,Community,Amphibians
46,lasiurus_intermedius,1,Community,Amphibians
46,leopardus_pardalis,1,Community,Amphibians
46,lontra_longicaudis,1,Community,Amphibians
46,macrophyllum_macrophyllum,1,Community,Amphibians
46,marmosa_alstoni,1,Community,Amphibians
46,micronycteris_schmidtorum,1,Community,Amphibians
46,molossus_sinaloae,1,Community,Amphibians
46,myotis_elegans,1,Community,Amphibians
46,myotis_nigricans,1,Community,Amphibians
46,myrmecophaga_tridactyla,1,Community,Amphibians
46,noctilio_leporinus,1,Community,Amphibians
46,oligoryzomys_fulvescens,1,Community,Amphibians
46,oryzomys_couesi,1,Community,Amphibians
46,casiomys_rostratus,1,Community,Amphibians
46,phylloderma_stenops,1,Community,Amphibians
46,phyllostomus_discolor,1,Community,Amphibians
46,phyllostomus_hastatus,1,Community,Amphibians
46,perimyotis_subflavus,1,Community,Amphibians
46,pteronotus_davyi,1,Community,Amphibians
46,pteronotus_gymnonotus,1,Community,Amphibians
46,puma_concolor,1,Community,Amphibians
46,rhynchonycteris_naso,1,Community,Amphibians
46,saccopteryx_bilineata,1,Community,Amphibians
46,saccopteryx_leptura,1,Community,Amphibians
46,sciurus_deppei,1,Community,Amphibians
46,scotinomys_teguina,1,Community,Amphibians
46,tapirus_bairdii,1,Community,Amphibians
46,lophostoma_brasiliense,1,Community,Amphibians
46,vampyrum_spectrum,1,Community,Amphibians
46,didelphis_marsupialis,1,Community,Amphibians
46,philander_opossum,1,Community,Amphibians
46,eira_barbara,1,Community,Amphibians
46,neogale_frenata,1,Community,Amphibians
46,nasua_narica,1,Community,Amphibians
46,procyon_lotor,1,Community,Amphibians
46,pecari_tajacu,1,Community,Amphibians
46,odocoileus_virginianus,1,Community,Amphibians
46,micronycteris_microtis,1,Community,Amphibians
46,sigmodon_hirsutus,1,Community,Amphibians
46,mimon_cozumelae,1,Community,Amphibians
46,cynomops_mexicanus,1,Community,Amphibians
46,cebus_imitator,1,Community,Amphibians
46,dermanura_phaeotis,1,Community,Amphibians
46,eumops_ferox,1,Community,Amphibians
46,carollia_castanea,1,Community,Amphibians
46,lichonycteris_obscura,1,Community,Amphibians
46,lasiurus_blossevillii,1,Community,Amphibians
46,vampyrodes_major,1,Community,Amphibians
46,sturnira_parvidens,1,Community,Amphibians
46,dasyprocta_punctata,1,Community,Amphibians
46,cuniculus_paca,1,Community,Amphibians
46,ateles_geoffroyi,1,Community,Amphibians
46,caluromys_derbianus,1,Community,Amphibians
46,canis_latrans,1,Community,Amphibians
46,carollia_perspicillata,1,Community,Amphibians
46,centurio_senex,1,Community,Amphibians
46,chiroderma_salvini,1,Community,Amphibians
46,desmodus_rotundus,1,Community,Amphibians
46,diclidurus_albus,1,Community,Amphibians
46,diphylla_ecaudata,1,Community,Amphibians
46,eptesicus_fuscus,1,Community,Amphibians
46,eumops_hansae,1,Community,Amphibians
46,eumops_underwoodi,1,Community,Amphibians
46,glossophaga_soricina,1,Community,Amphibians
46,leopardus_wiedii,1,Community,Amphibians
46,heteromys_salvini,1,Community,Amphibians
46,lonchorhina_aurita,1,Community,Amphibians
46,gardnerycteris_crenulatum,1,Community,Amphibians
46,molossus_rufus,1,Community,Amphibians
46,molossus_molossus,1,Community,Amphibians
46,mormoops_megalophylla,1,Community,Amphibians
46,myotis_albescens,1,Community,Amphibians
46,myotis_keaysi,1,Community,Amphibians
46,noctilio_albiventris,1,Community,Amphibians
46,nyctinomops_laticaudatus,1,Community,Amphibians
46,nyctomys_sumichrasti,1,Community,Amphibians
46,orthogeomys_hispidus,1,Community,Amphibians
46,casiomys_alfaroi,1,Community,Amphibians
46,ototylomys_phyllotis,1,Community,Amphibians
46,peropteryx_kappleri,1,Community,Amphibians
46,peropteryx_macrotis,1,Community,Amphibians
46,pteronotus_personatus,1,Community,Amphibians
46,rhogeessa_tumida,1,Community,Amphibians
46,sciurus_variegatoides,1,Community,Amphibians
46,tadarida_brasiliensis,1,Community,Amphibians
46,tamandua_mexicana,1,Community,Amphibians
46,thyroptera_tricolor,1,Community,Amphibians
46,lophostoma_evotis,1,Community,Amphibians
46,trachops_cirrhosus,1,Community,Amphibians
46,tylomys_nudicaudus,1,Community,Amphibians
46,urocyon_cinereoargenteus,1,Community,Amphibians
46,alouatta_palliata,1,Community,Amphibians
46,didelphis_virginiana,1,Community,Amphibians
46,marmosa_mexicana,1,Community,Amphibians
46,tonatia_saurophila,1,Community,Amphibians
46,conepatus_semistriatus,1,Community,Amphibians
