"","Longitude(x)","Latitude(y)","cropland_2arcmin_mean","built_mean","wc2.1_2.5m_elev_mean","Tree_loss_mean","trees_mean","wildareas-v3-2009-human-footprint_mean","maximum_temperature_mean_mean","Built_mean","Cropland_mean","Forestlandcover_mean","layer_mean","extinct_species_group","binomial_name","Presence","habitat_breadth","diet_breadth","body_mass_g","body_size_mm","trophic_level","global_range_size_km2","extinct"
"1643",-84.0595638729999,11.9786470350001,0.000813211081549525,0.000849757285322994,78.742919921875,0.202041253447533,0.395479142665863,6.13171195983887,-1114.76037597656,0,0,0.0175541471689939,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1644",-84.0595638729999,11.9786470350001,0.000813211081549525,0.000849757285322994,78.742919921875,0.202041253447533,0.395479142665863,6.13171195983887,-1114.76037597656,0,0,0.0175541471689939,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"1645",-84.0595638729999,11.9786470350001,0.000813211081549525,0.000849757285322994,78.742919921875,0.202041253447533,0.395479142665863,6.13171195983887,-1114.76037597656,0,0,0.0175541471689939,1,"Craugastor omoaensis","Lithobates_brownorum",1,"generalist","specialist",NA,NA,"",NA,0
"1646",-84.0595638729999,11.9786470350001,0.000813211081549525,0.000849757285322994,78.742919921875,0.202041253447533,0.395479142665863,6.13171195983887,-1114.76037597656,0,0,0.0175541471689939,1,"Craugastor omoaensis","Lithobates_vaillanti",1,NA,NA,NA,NA,NA,NA,NA
"1647",-84.0595638729999,11.9786470350001,0.000813211081549525,0.000849757285322994,78.742919921875,0.202041253447533,0.395479142665863,6.13171195983887,-1114.76037597656,0,0,0.0175541471689939,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1648",-84.0595638729999,11.9786470350001,0.000813211081549525,0.000849757285322994,78.742919921875,0.202041253447533,0.395479142665863,6.13171195983887,-1114.76037597656,0,0,0.0175541471689939,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"1649",-83.0595638729999,11.9786470350001,1.33679714053869e-05,7.10645908839069e-05,11.415057182312,0.00389842037111521,0.0105017991736531,0.131539210677147,-9715.05859375,0,0,0.00366070331074297,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"1650",-83.0595638729999,11.9786470350001,1.33679714053869e-05,7.10645908839069e-05,11.415057182312,0.00389842037111521,0.0105017991736531,0.131539210677147,-9715.05859375,0,0,0.00366070331074297,1,"Craugastor omoaensis","Gymnopis_multiplicata",1,"generalist","specialist",NA,480,"carnivore",NA,0
"1651",-83.0595638729999,11.9786470350001,1.33679714053869e-05,7.10645908839069e-05,11.415057182312,0.00389842037111521,0.0105017991736531,0.131539210677147,-9715.05859375,0,0,0.00366070331074297,1,"Craugastor omoaensis","Incilius_valliceps",1,"specialist","",60,125,"",NA,0
"1652",-83.0595638729999,11.9786470350001,1.33679714053869e-05,7.10645908839069e-05,11.415057182312,0.00389842037111521,0.0105017991736531,0.131539210677147,-9715.05859375,0,0,0.00366070331074297,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"1653",-83.0595638729999,11.9786470350001,1.33679714053869e-05,7.10645908839069e-05,11.415057182312,0.00389842037111521,0.0105017991736531,0.131539210677147,-9715.05859375,0,0,0.00366070331074297,1,"Craugastor omoaensis","Lithobates_vaillanti",1,NA,NA,NA,NA,NA,NA,NA
"1654",-83.0595638729999,11.9786470350001,1.33679714053869e-05,7.10645908839069e-05,11.415057182312,0.00389842037111521,0.0105017991736531,0.131539210677147,-9715.05859375,0,0,0.00366070331074297,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1655",-83.0595638729999,11.9786470350001,1.33679714053869e-05,7.10645908839069e-05,11.415057182312,0.00389842037111521,0.0105017991736531,0.131539210677147,-9715.05859375,0,0,0.00366070331074297,1,"Craugastor omoaensis","Tlalocohyla_loquax",1,"generalist","",NA,77,"",NA,0
"1656",-73.0595638729999,11.9786470350001,0.00277846166864038,0.00323681416921318,14.0677967071533,0.000375567731680349,0.0214540101587772,0.763497531414032,-8878.392578125,0,0,0,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1657",-73.0595638729999,11.9786470350001,0.00277846166864038,0.00323681416921318,14.0677967071533,0.000375567731680349,0.0214540101587772,0.763497531414032,-8878.392578125,0,0,0,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1658",-73.0595638729999,11.9786470350001,0.00277846166864038,0.00323681416921318,14.0677967071533,0.000375567731680349,0.0214540101587772,0.763497531414032,-8878.392578125,0,0,0,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1659",-73.0595638729999,11.9786470350001,0.00277846166864038,0.00323681416921318,14.0677967071533,0.000375567731680349,0.0214540101587772,0.763497531414032,-8878.392578125,0,0,0,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1660",-72.0595638729999,11.9786470350001,0.00526314554736018,0.000815580773632973,53.3304481506348,0.000193922474863939,0.00258734473027289,4.36208915710449,-3666.9140625,0,0,0,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1661",-72.0595638729999,11.9786470350001,0.00526314554736018,0.000815580773632973,53.3304481506348,0.000193922474863939,0.00258734473027289,4.36208915710449,-3666.9140625,0,0,0,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1662",-72.0595638729999,11.9786470350001,0.00526314554736018,0.000815580773632973,53.3304481506348,0.000193922474863939,0.00258734473027289,4.36208915710449,-3666.9140625,0,0,0,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1663",-72.0595638729999,11.9786470350001,0.00526314554736018,0.000815580773632973,53.3304481506348,0.000193922474863939,0.00258734473027289,4.36208915710449,-3666.9140625,0,0,0,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1664",-71.0595638729999,11.9786470350001,0.00152317038737237,9.1767760750372e-05,39.7386665344238,0.00041623754077591,0.0180751960724592,1.39161276817322,-7652.521484375,0,0,0,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1665",-71.0595638729999,11.9786470350001,0.00152317038737237,9.1767760750372e-05,39.7386665344238,0.00041623754077591,0.0180751960724592,1.39161276817322,-7652.521484375,0,0,0,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1666",-70.0595638729999,11.9786470350001,0.00268691452220082,0.00856536999344826,32.5876502990723,0.000697502109687775,0.00566062983125448,3.01902341842651,-6528.57470703125,0.00845592655241489,0,0,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1667",-70.0595638729999,11.9786470350001,0.00268691452220082,0.00856536999344826,32.5876502990723,0.000697502109687775,0.00566062983125448,3.01902341842651,-6528.57470703125,0.00845592655241489,0,0,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1668",-69.0595638729999,11.9786470350001,0.000421492761233822,0.00744557939469814,36.9344024658203,0.00147110852412879,0.00720879761502147,1.0749785900116,-8954.5986328125,0.00349490321241319,0,0,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1669",-69.0595638729999,11.9786470350001,0.000421492761233822,0.00744557939469814,36.9344024658203,0.00147110852412879,0.00720879761502147,1.0749785900116,-8954.5986328125,0.00349490321241319,0,0,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1670",-86.0595638729999,10.9786470350001,0.00711488863453269,0.00161610124632716,108.77124786377,0.00960353296250105,0.191652044653893,2.96931195259094,-7000.3955078125,0.000103906997537706,0.0114151062443852,0.0237320121377707,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"1671",-86.0595638729999,10.9786470350001,0.00711488863453269,0.00161610124632716,108.77124786377,0.00960353296250105,0.191652044653893,2.96931195259094,-7000.3955078125,0.000103906997537706,0.0114151062443852,0.0237320121377707,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1672",-86.0595638729999,10.9786470350001,0.00711488863453269,0.00161610124632716,108.77124786377,0.00960353296250105,0.191652044653893,2.96931195259094,-7000.3955078125,0.000103906997537706,0.0114151062443852,0.0237320121377707,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1673",-86.0595638729999,10.9786470350001,0.00711488863453269,0.00161610124632716,108.77124786377,0.00960353296250105,0.191652044653893,2.96931195259094,-7000.3955078125,0.000103906997537706,0.0114151062443852,0.0237320121377707,1,"Craugastor omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
"1674",-86.0595638729999,10.9786470350001,0.00711488863453269,0.00161610124632716,108.77124786377,0.00960353296250105,0.191652044653893,2.96931195259094,-7000.3955078125,0.000103906997537706,0.0114151062443852,0.0237320121377707,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1675",-86.0595638729999,10.9786470350001,0.00711488863453269,0.00161610124632716,108.77124786377,0.00960353296250105,0.191652044653893,2.96931195259094,-7000.3955078125,0.000103906997537706,0.0114151062443852,0.0237320121377707,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"1676",-86.0595638729999,10.9786470350001,0.00711488863453269,0.00161610124632716,108.77124786377,0.00960353296250105,0.191652044653893,2.96931195259094,-7000.3955078125,0.000103906997537706,0.0114151062443852,0.0237320121377707,1,"Craugastor omoaensis","Lithobates_vaillanti",1,NA,NA,NA,NA,NA,NA,NA
"1677",-86.0595638729999,10.9786470350001,0.00711488863453269,0.00161610124632716,108.77124786377,0.00960353296250105,0.191652044653893,2.96931195259094,-7000.3955078125,0.000103906997537706,0.0114151062443852,0.0237320121377707,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1678",-86.0595638729999,10.9786470350001,0.00711488863453269,0.00161610124632716,108.77124786377,0.00960353296250105,0.191652044653893,2.96931195259094,-7000.3955078125,0.000103906997537706,0.0114151062443852,0.0237320121377707,1,"Craugastor omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
"1679",-86.0595638729999,10.9786470350001,0.00711488863453269,0.00161610124632716,108.77124786377,0.00960353296250105,0.191652044653893,2.96931195259094,-7000.3955078125,0.000103906997537706,0.0114151062443852,0.0237320121377707,1,"Craugastor omoaensis","Scinax_staufferi",1,"generalist","",29,32,"",NA,0
"1680",-86.0595638729999,10.9786470350001,0.00711488863453269,0.00161610124632716,108.77124786377,0.00960353296250105,0.191652044653893,2.96931195259094,-7000.3955078125,0.000103906997537706,0.0114151062443852,0.0237320121377707,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"1681",-86.0595638729999,10.9786470350001,0.00711488863453269,0.00161610124632716,108.77124786377,0.00960353296250105,0.191652044653893,2.96931195259094,-7000.3955078125,0.000103906997537706,0.0114151062443852,0.0237320121377707,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1682",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"1683",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1684",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1685",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Gymnopis_multiplicata",1,"generalist","specialist",NA,480,"carnivore",NA,0
"1686",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
"1687",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Incilius_valliceps",1,"specialist","",60,125,"",NA,0
"1688",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1689",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"1690",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Lithobates_brownorum",1,"generalist","specialist",NA,NA,"",NA,0
"1691",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Lithobates_vaillanti",1,NA,NA,NA,NA,NA,NA,NA
"1692",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1693",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
"1694",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Scinax_staufferi",1,"generalist","",29,32,"",NA,0
"1695",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"1696",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Tlalocohyla_loquax",1,"generalist","",NA,77,"",NA,0
"1697",-85.0595638729999,10.9786470350001,0.0158259961754084,0.00211982568725944,190.696578979492,0.0617836713790894,0.43898868560791,7.86874437332153,-92.4922866821289,1.89353386303992e-06,0.0152413807809353,0.0522149987518787,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1698",-84.0595638729999,10.9786470350001,0.00516847101971507,0.000630374590400606,96.5276184082031,0.227271109819412,0.613605856895447,5.42173671722412,-1363.61340332031,0,0.000273963232757524,0.372050404548645,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"1699",-84.0595638729999,10.9786470350001,0.00516847101971507,0.000630374590400606,96.5276184082031,0.227271109819412,0.613605856895447,5.42173671722412,-1363.61340332031,0,0.000273963232757524,0.372050404548645,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1700",-84.0595638729999,10.9786470350001,0.00516847101971507,0.000630374590400606,96.5276184082031,0.227271109819412,0.613605856895447,5.42173671722412,-1363.61340332031,0,0.000273963232757524,0.372050404548645,1,"Craugastor omoaensis","Gymnopis_multiplicata",1,"generalist","specialist",NA,480,"carnivore",NA,0
"1701",-84.0595638729999,10.9786470350001,0.00516847101971507,0.000630374590400606,96.5276184082031,0.227271109819412,0.613605856895447,5.42173671722412,-1363.61340332031,0,0.000273963232757524,0.372050404548645,1,"Craugastor omoaensis","Incilius_valliceps",1,"specialist","",60,125,"",NA,0
